t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
707178959906144256,533578801,negative,remain,2016-03-08T12:19:37.000Z,Mark Carney says Brexit is biggest financial risk facing UK &amp; could amplify housing &amp; macroeconomic risks. #VoteIn #EURef #StrongerIn,['votein']
707291734380781568,114716635,negative,other,2016-03-08T19:47:44.000Z,"@Nigel_Farage is this your only argument with Eu? What about job losses, high inflation that will follow a #Brexit. I Say #votein",['votein']
707523650904264704,1580767452,neutral,leave,2016-03-09T11:09:18.000Z,"#EUref Does the Queen @BritishMonarchy back #Brexit? Frankly,I wouldn't be surprised https://t.co/qGSzC8MQRm #VoteIn https://t.co/t8DT4zdPxT",['votein']
707575447060660224,114716635,negative,remain,2016-03-09T14:35:07.000Z,@Nigel_Farage #brexit will release immigrants to enter UK as all borders will move to uk soil there will be no buffer - I Say #Votein,['votein']
707576486828634112,114716635,negative,remain,2016-03-09T14:39:15.000Z,"@Nigel_Farage #brexit will mean loss of industries to europe; cars, city financiers + higher inflation and hi unemployment  - I say #votein",['votein']
707610038173638656,2291607806,negative,other,2016-03-09T16:52:34.000Z,The cry of ‘anti-EU bias’ essentially means: agree with me or shut up #brexit #voteIn  https://t.co/cz6UsoyOSM,['votein']
707916703179677696,1580767452,negative,remain,2016-03-10T13:11:09.000Z,#EUref Stephen Hawking and 150 #RoyalSociety fellows warn a #Brexit would be a 'disaster for UK science' #VoteIn https://t.co/nis4vEykMk,['votein']
707922959508357120,22770687,neutral,other,2016-03-10T13:36:00.000Z,So (allegedly) it's a William &amp; David vs Queenie &amp; Boris debate now https://t.co/WjDcaFbkw7 #Brexit #Queen #VoteIn #VoteLeave,['votein']
709382899620044800,22770687,positive,remain,2016-03-14T14:17:17.000Z,A comprehensive and unbiased view of what Brexit could mean for UK trade https://t.co/RET0U14Ug8 via @Reuters #Brexit #VoteIn #Europe,['votein']
709864511562452992,229074635,neutral,remain,2016-03-15T22:11:02.000Z,Sounds a bit concentration campy #brexit #GuardianLive #VoteIn  @Nigel_Farage https://t.co/B8dt8t4JZ2,['votein']
711571526693347328,4423125617,neutral,remain,2016-03-20T15:14:06.000Z,"Get out &amp; #VoteIN because we're #BetterIN + #StrongerIN #EU
https://t.co/OWEgeCHbc0
#EUReferendum #Brexit
#BritainToLeadNotLeave",['votein']
712933539981959168,860254772,positive,remain,2016-03-24T09:26:16.000Z,#Brexit referendum squeezing the GBP dry! Help end the squeeze - #VoteIN #EUref https://t.co/bQVYgfdkJC,['votein']
713084199729807360,74238718,positive,remain,2016-03-24T19:24:56.000Z,Nick Clegg: The five big fat lies perpetuated by Brexit’s Project Fib https://t.co/r6VlRXwEep #VoteRemain #VoteIN,['votein']
713536741467156480,253941749,positive,remain,2016-03-26T01:23:10.000Z,"When you vote on #EURef remember what #brexit will get you: Err, wait they can't even tell you! #VoteIN safer bet. https://t.co/XBl8WY2oQ0",['votein']
713720011853004800,65456185,neutral,remain,2016-03-26T13:31:25.000Z,"A simple guide to the 'Leave' Brexit plan 'A'
#INtogether #StrongerIN #VoteIN #StudentIN

 https://t.co/cPY78QXQAO",['votein']
713719743329538048,3688493122,positive,other,2016-03-26T13:30:21.000Z,"Think I'll pass, thanks #Brexit #VoteIn #bus https://t.co/AhRY4bwAY1",['votein']
714711694212210688,475695277,positive,other,2016-03-29T07:12:01.000Z,"#Brexit getting all their own way,would be good to hear #votein fighting back !",['votein']
715118081266356224,114716635,neutral,other,2016-03-30T10:06:51.000Z,@Nigel_Farage is this the only issue you post about - what about #jobs and #industry future in the uk if we #brexit God forbid #votein,['votein']
