,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
3003383,1029654372060459008,69558002,negative,other,2018-08-15T09:01:47.000Z,"@sarah_richens @SteveBakerHW @StandUp4Brexit @AtStalls shows people #StandUp2Brexit not 4! Their eyes are open now. They say #EnoughIsEnough LIES, FRAUDULENT #Brexit #Brexitometers grass roots polls: #StopBrexitSaveBritain Our children's future is precious. We won't let #Fascism &amp; disaster capitalists rob #Democracy #FBPE https://t.co/6yQ88XhB4d","['enoughisenough', 'stopbrexitsavebritain', 'brexit', 'fascism', 'democracy', 'standup2brexit', 'fbpe', 'brexitometers']"
3385135,1034510050155483136,18309361,neutral,remain,2018-08-28T18:36:30.000Z,"Maybe, rather than having the referendum followed by 2 years of debate, we should have had 2 years of debate, then the referendum.. 
Just a thought.
#brexit #PeoplesVote #eu #StandUp2Brexit","['eu', 'brexit', 'peoplesvote', 'standup2brexit']"
3385134,1034510050155483136,18309361,neutral,remain,2018-08-28T18:36:30.000Z,"Maybe, rather than having the referendum followed by 2 years of debate, we should have had 2 years of debate, then the referendum.. 
Just a thought.
#brexit #PeoplesVote #eu #StandUp2Brexit","['eu', 'brexit', 'peoplesvote', 'standup2brexit']"
3034282,1030087077503934464,1029273979561947136,positive,remain,2018-08-16T13:41:12.000Z,Contact your MP and demand that they #StandUp2Brexit. More than 100 seats that backed #Brexit now want to #remain in #EU. #StopBrexit #FBPE - PRT https://t.co/itzbaI1Aco,"['eu', 'brexit', 'standup2brexit', 'stopbrexit', 'fbpe', 'remain']"
3034283,1030087077503934464,1029273979561947136,positive,remain,2018-08-16T13:41:12.000Z,Contact your MP and demand that they #StandUp2Brexit. More than 100 seats that backed #Brexit now want to #remain in #EU. #StopBrexit #FBPE - PRT https://t.co/itzbaI1Aco,"['eu', 'brexit', 'standup2brexit', 'stopbrexit', 'fbpe', 'remain']"
2880881,1027619125227479040,1459717668,negative,remain,2018-08-09T18:14:26.000Z,"@Arron_banks: ""A small cabal of anti-#Brexit journalists from Ch4, the BBC and Guardian newspaper are engaged in a smear campaign against me” means ""A small cabal of self-serving moneyed individuals engaged in a conspiracy to turn British voters against the #EU"" #StandUp2Brexit","['eu', 'standup2brexit']"
2880880,1027619125227479040,1459717668,negative,remain,2018-08-09T18:14:26.000Z,"@Arron_banks: ""A small cabal of anti-#Brexit journalists from Ch4, the BBC and Guardian newspaper are engaged in a smear campaign against me” means ""A small cabal of self-serving moneyed individuals engaged in a conspiracy to turn British voters against the #EU"" #StandUp2Brexit","['eu', 'standup2brexit']"
3922400,1041611271202922496,1029273979561947136,positive,remain,2018-09-17T08:54:13.000Z,#Brexit is the #love #child of every extreme #right-wing party in #Europe. -- #StopBrexit #StandUp2Brexit #FBPE @lunaperla @LoubinWally @RemainingKind @StopBrexitMarch @acgrayling @EUCitizen2017 @TheNewEuropean @BrexitBin @DavidLammy @Labour4EU @OFOCBrexit -- PRT https://t.co/UtjBPT8IfE,"['europe', 'child', 'brexit', 'right-wing', 'standup2brexit', 'love', 'stopbrexit', 'fbpe']"
3922401,1041611271202922496,1029273979561947136,positive,remain,2018-09-17T08:54:13.000Z,#Brexit is the #love #child of every extreme #right-wing party in #Europe. -- #StopBrexit #StandUp2Brexit #FBPE @lunaperla @LoubinWally @RemainingKind @StopBrexitMarch @acgrayling @EUCitizen2017 @TheNewEuropean @BrexitBin @DavidLammy @Labour4EU @OFOCBrexit -- PRT https://t.co/UtjBPT8IfE,"['europe', 'child', 'brexit', 'right-wing', 'standup2brexit', 'love', 'stopbrexit', 'fbpe']"
3138114,1031542303486296064,838879567670611840,positive,other,2018-08-20T14:03:44.000Z,"@ferryenzo917 @LeaveEUOfficial Yes Brexit does make me anxious.

#StandUp2Brexit 
#exitfrombrexit 
#StopBrexitSaveBritain","['exitfrombrexit', 'standup2brexit', 'stopbrexitsavebritain']"
3138115,1031542303486296064,838879567670611840,positive,other,2018-08-20T14:03:44.000Z,"@ferryenzo917 @LeaveEUOfficial Yes Brexit does make me anxious.

#StandUp2Brexit 
#exitfrombrexit 
#StopBrexitSaveBritain","['exitfrombrexit', 'standup2brexit', 'stopbrexitsavebritain']"
3170212,1031916126253588480,141141836,negative,other,2018-08-21T14:49:11.000Z,"Would you buy a #Brexit from Daniel Hannan?
Pusher of #FakeNews extraordinaire. Famously said the idea of imposing a border in Ireland was a scare story &amp; our place in the Single Market wasn't threatened. 

Let's never let him live it down!
#StandUp2Brexit #FinalSay #StopBrexit https://t.co/ZczMuXKkfp","['fakenews', 'finalsay', 'brexit', 'standup2brexit', 'stopbrexit']"
3170211,1031916126253588480,141141836,negative,other,2018-08-21T14:49:11.000Z,"Would you buy a #Brexit from Daniel Hannan?
Pusher of #FakeNews extraordinaire. Famously said the idea of imposing a border in Ireland was a scare story &amp; our place in the Single Market wasn't threatened. 

Let's never let him live it down!
#StandUp2Brexit #FinalSay #StopBrexit https://t.co/ZczMuXKkfp","['fakenews', 'finalsay', 'brexit', 'standup2brexit', 'stopbrexit']"
3181312,1032002041026150400,1270544544,negative,remain,2018-08-21T20:30:34.000Z,Boris Johnson refuses to share a platform with Nigel Farage on Ukip MEP's Brexit tour https://t.co/8G2aKT7Xen I guess Boris doesn’t want us to see the similarities. #faradge #BorisJohnson #StandUp2Brexit,"['faradge', 'standup2brexit', 'borisjohnson']"
3181313,1032002041026150400,1270544544,negative,remain,2018-08-21T20:30:34.000Z,Boris Johnson refuses to share a platform with Nigel Farage on Ukip MEP's Brexit tour https://t.co/8G2aKT7Xen I guess Boris doesn’t want us to see the similarities. #faradge #BorisJohnson #StandUp2Brexit,"['faradge', 'standup2brexit', 'borisjohnson']"
3129548,1031471166668582912,425840919,neutral,remain,2018-08-20T09:21:04.000Z,"Please check and see if your MP is joining in with this nonsense. If so maybe drop them an email asking how #Brexit will benefit their constituents? 
#StandUp2Brexit #Remain
#FBPE https://t.co/uOM2CpFqEc","['fbpe', 'brexit', 'remain', 'standup2brexit']"
3129547,1031471166668582912,425840919,neutral,remain,2018-08-20T09:21:04.000Z,"Please check and see if your MP is joining in with this nonsense. If so maybe drop them an email asking how #Brexit will benefit their constituents? 
#StandUp2Brexit #Remain
#FBPE https://t.co/uOM2CpFqEc","['fbpe', 'brexit', 'remain', 'standup2brexit']"
3032439,1030067392628617216,1006192687660371968,negative,remain,2018-08-16T12:22:58.000Z,I think it's safe to assume all brexiters with any brains are doing this. The whole thing is a fraud on the public.  #BREXIT #PeoplesVote #FBPE #StandUp2Brexit https://t.co/HfmN4H8TVI,"['fbpe', 'brexit', 'standup2brexit', 'peoplesvote']"
3032440,1030067392628617216,1006192687660371968,negative,remain,2018-08-16T12:22:58.000Z,I think it's safe to assume all brexiters with any brains are doing this. The whole thing is a fraud on the public.  #BREXIT #PeoplesVote #FBPE #StandUp2Brexit https://t.co/HfmN4H8TVI,"['fbpe', 'brexit', 'standup2brexit', 'peoplesvote']"
3959757,1041976175462166528,1029273979561947136,negative,remain,2018-09-18T09:04:13.000Z,"The #Brexit emperor has no clothes on...
-- #StopBrexit #Standup2Brexit #FBPE https://t.co/tW4IbIcrxn","['fbpe', 'brexit', 'standup2brexit', 'stopbrexit']"
3245370,1032670382136995840,1029273979561947136,negative,remain,2018-08-23T16:46:19.000Z,"#Brexit: However bad from outside, thousand times worse from inside. -  #StopBrexit #StandUp2Brexit #FBPE @PamPamwtrow @emmyzen @acgrayling  @lunaperla @dontbrexitfixit @LoubinWally @StopBrexitMarch https://t.co/GWVHWW7XEz","['fbpe', 'brexit', 'standup2brexit', 'stopbrexit']"
3245369,1032670382136995840,1029273979561947136,negative,remain,2018-08-23T16:46:19.000Z,"#Brexit: However bad from outside, thousand times worse from inside. -  #StopBrexit #StandUp2Brexit #FBPE @PamPamwtrow @emmyzen @acgrayling  @lunaperla @dontbrexitfixit @LoubinWally @StopBrexitMarch https://t.co/GWVHWW7XEz","['fbpe', 'brexit', 'standup2brexit', 'stopbrexit']"
3959756,1041976175462166528,1029273979561947136,negative,remain,2018-09-18T09:04:13.000Z,"The #Brexit emperor has no clothes on...
-- #StopBrexit #Standup2Brexit #FBPE https://t.co/tW4IbIcrxn","['fbpe', 'brexit', 'standup2brexit', 'stopbrexit']"
3035941,1030108112978620416,1029273979561947136,negative,remain,2018-08-16T15:04:47.000Z,Majority of Scottish voters feel ignored by UK ministers on Brexit - #StandUp2Brexit #StopBrexit #FBPE https://t.co/XwTKaV8bO4,"['fbpe', 'standup2brexit', 'stopbrexit']"
3035940,1030108112978620416,1029273979561947136,negative,remain,2018-08-16T15:04:47.000Z,Majority of Scottish voters feel ignored by UK ministers on Brexit - #StandUp2Brexit #StopBrexit #FBPE https://t.co/XwTKaV8bO4,"['fbpe', 'standup2brexit', 'stopbrexit']"
3148068,1031655269779075072,820685387219734528,neutral,remain,2018-08-20T21:32:38.000Z,"@georgeeaton err... obvs...
why do you think they are taking the shitfext #brexit so far??
attention distracting, and finger point at-able...
It's the tory equivalent of ""Nothing to see here Ref""
#stopbrexit
#FBPE
#StandUp2Brexit","['fbpe', 'stopbrexit', 'brexit', 'standup2brexit']"
3148069,1031655269779075072,820685387219734528,neutral,remain,2018-08-20T21:32:38.000Z,"@georgeeaton err... obvs...
why do you think they are taking the shitfext #brexit so far??
attention distracting, and finger point at-able...
It's the tory equivalent of ""Nothing to see here Ref""
#stopbrexit
#FBPE
#StandUp2Brexit","['fbpe', 'stopbrexit', 'brexit', 'standup2brexit']"
3147440,1031649326097940480,820685387219734528,positive,remain,2018-08-20T21:09:01.000Z,"Who will suffer the most and 4 longest if UK commits Harakiri #Brexit??🤔
@OFOCBrexit @Femi_Sorry @albawhitewolf &amp; others doing a fantastic job...
But if you're a parent ... give 'em a good, hard lesson on how ""you don't miss it 'til it's gone..""
#stopbrexit
#StandUp2Brexit
#FBPE https://t.co/GC3AyyrR4j","['fbpe', 'stopbrexit', 'standup2brexit', 'brexit??ð\x9f¤\x94']"
3147439,1031649326097940480,820685387219734528,positive,remain,2018-08-20T21:09:01.000Z,"Who will suffer the most and 4 longest if UK commits Harakiri #Brexit??🤔
@OFOCBrexit @Femi_Sorry @albawhitewolf &amp; others doing a fantastic job...
But if you're a parent ... give 'em a good, hard lesson on how ""you don't miss it 'til it's gone..""
#stopbrexit
#StandUp2Brexit
#FBPE https://t.co/GC3AyyrR4j","['fbpe', 'stopbrexit', 'standup2brexit', 'brexit??ð\x9f¤\x94']"
2991833,1029405370832302080,2592651298,neutral,other,2018-08-14T16:32:20.000Z,"British expats in EU launch Brexit legal challenge
Keep up the pressure to #StopBrexitSaveDemocracy
#FBPE
#StandUp2Brexit
https://t.co/AUBrL9SZrt","['fbpe', 'stopbrexitsavedemocracy', 'standup2brexit']"
2991832,1029405370832302080,2592651298,neutral,other,2018-08-14T16:32:20.000Z,"British expats in EU launch Brexit legal challenge
Keep up the pressure to #StopBrexitSaveDemocracy
#FBPE
#StandUp2Brexit
https://t.co/AUBrL9SZrt","['fbpe', 'stopbrexitsavedemocracy', 'standup2brexit']"
3479086,1035818988276801536,45970216,negative,remain,2018-09-01T09:17:46.000Z,"@JasonJHunter I agree #ItsNOTyourfault if you were taken in by the lies &amp; misdirection of the Leave campaign.
But it will be your fault if you don't #StandUp2Brexit &amp; demand #FinalSay now the lies have been exposed &amp; it's clear #ProjectFear is more like #BrexitReality.
Brexit is a bad decision https://t.co/NFbo30AlQa","['finalsay', 'itsnotyourfault', 'brexitreality', 'standup2brexit', 'projectfear']"
3479085,1035818988276801536,45970216,negative,remain,2018-09-01T09:17:46.000Z,"@JasonJHunter I agree #ItsNOTyourfault if you were taken in by the lies &amp; misdirection of the Leave campaign.
But it will be your fault if you don't #StandUp2Brexit &amp; demand #FinalSay now the lies have been exposed &amp; it's clear #ProjectFear is more like #BrexitReality.
Brexit is a bad decision https://t.co/NFbo30AlQa","['finalsay', 'itsnotyourfault', 'brexitreality', 'standup2brexit', 'projectfear']"
3169122,1031906670430101504,141141836,negative,remain,2018-08-21T14:11:36.000Z,"Would you buy a #Brexit from Owen Paterson?
""Only a madman would leave the market,"" said O-Patz before to fool those who wanted to stay in the Single Market that voting #Leave would be OK. Now he backs the WTO Option. Mad as a box of frogs.
#StandUp2Brexit #FinalSay #StopBrexit https://t.co/8tc1YvBOwp","['finalsay', 'leave', 'brexit', 'standup2brexit', 'stopbrexit']"
3169121,1031906670430101504,141141836,negative,remain,2018-08-21T14:11:36.000Z,"Would you buy a #Brexit from Owen Paterson?
""Only a madman would leave the market,"" said O-Patz before to fool those who wanted to stay in the Single Market that voting #Leave would be OK. Now he backs the WTO Option. Mad as a box of frogs.
#StandUp2Brexit #FinalSay #StopBrexit https://t.co/8tc1YvBOwp","['finalsay', 'leave', 'brexit', 'standup2brexit', 'stopbrexit']"
3634923,1037796396697612288,45970216,positive,other,2018-09-06T20:15:16.000Z,"Where do you stand on Brexit?
#PickASide
#StandUp2Brexit
#StandUp4Brexit 
#FinalSay 
Please RT","['finalsay', 'pickaside', 'standup4brexit', 'standup2brexit']"
3634922,1037796396697612288,45970216,positive,other,2018-09-06T20:15:16.000Z,"Where do you stand on Brexit?
#PickASide
#StandUp2Brexit
#StandUp4Brexit 
#FinalSay 
Please RT","['finalsay', 'pickaside', 'standup4brexit', 'standup2brexit']"
3139317,1031554518918553600,141141836,negative,other,2018-08-20T14:52:17.000Z,"Would you buy a #Brexit from Nigel Farage?
The man who failed to be elected as an MP 7 times is coming back to frontline politics — his seat on #bbcqt. Yet he won't answer an A&amp;E doctor's #Brexit challenge after he slagged off drs!
#StandUp2Brexit #FinalSay #StopBrexitSaveBritain https://t.co/1hPO9GR6So","['finalsay', 'stopbrexitsavebritain', 'brexit', 'bbcqt', 'standup2brexit']"
3139316,1031554518918553600,141141836,negative,other,2018-08-20T14:52:17.000Z,"Would you buy a #Brexit from Nigel Farage?
The man who failed to be elected as an MP 7 times is coming back to frontline politics — his seat on #bbcqt. Yet he won't answer an A&amp;E doctor's #Brexit challenge after he slagged off drs!
#StandUp2Brexit #FinalSay #StopBrexitSaveBritain https://t.co/1hPO9GR6So","['finalsay', 'stopbrexitsavebritain', 'brexit', 'bbcqt', 'standup2brexit']"
3233442,1032603808654864384,955531648224940032,negative,other,2018-08-23T12:21:47.000Z,"@JasonJHunter @SheRa_Marley ""I think Brexit is going to be a great success""

............... waits...............

See, fuck all has happened! It's still a shit idea!

#FinalSayForAll #PeoplesVote #BrexitShambles #StandUp2Brexit","['finalsayforall', 'brexitshambles', 'peoplesvote', 'standup2brexit']"
3233441,1032603808654864384,955531648224940032,negative,other,2018-08-23T12:21:47.000Z,"@JasonJHunter @SheRa_Marley ""I think Brexit is going to be a great success""

............... waits...............

See, fuck all has happened! It's still a shit idea!

#FinalSayForAll #PeoplesVote #BrexitShambles #StandUp2Brexit","['finalsayforall', 'brexitshambles', 'peoplesvote', 'standup2brexit']"
3511779,1036398031896231936,3381007000,negative,remain,2018-09-02T23:38:40.000Z,As @MichelBarnier has ruled out May's Chequers plan I fear we are heading for a hard Brexit unless Labour gets its ar$e in gear. May has ruled out a #PeoplesVote so we need #Labour to endorse it and the electorate to wake up. #StandUp2Brexit #FinalSayForAll #FBPE @jeremycorbyn,"['finalsayforall', 'labour', 'standup2brexit', 'fbpe', 'peoplesvote']"
3511780,1036398031896231936,3381007000,negative,remain,2018-09-02T23:38:40.000Z,As @MichelBarnier has ruled out May's Chequers plan I fear we are heading for a hard Brexit unless Labour gets its ar$e in gear. May has ruled out a #PeoplesVote so we need #Labour to endorse it and the electorate to wake up. #StandUp2Brexit #FinalSayForAll #FBPE @jeremycorbyn,"['finalsayforall', 'labour', 'standup2brexit', 'fbpe', 'peoplesvote']"
3890736,1041259151517736960,256008217,positive,leave,2018-09-16T09:35:02.000Z,"The true face of Brexit Britain !!!
#Standup2Brexit #PeoplesVote #FinalSayForAll https://t.co/VpelsFeUyZ","['finalsayforall', 'standup2brexit', 'peoplesvote']"
3890737,1041259151517736960,256008217,positive,leave,2018-09-16T09:35:02.000Z,"The true face of Brexit Britain !!!
#Standup2Brexit #PeoplesVote #FinalSayForAll https://t.co/VpelsFeUyZ","['finalsayforall', 'standup2brexit', 'peoplesvote']"
3856937,1040703382670008320,45970216,negative,remain,2018-09-14T20:46:36.000Z,"@jeremycorbyn @UKLabour Brexit is a very bad decision 
for OurNHS and #ForTheMany.

You aren't #RealLabour if you don't listen to members and the unions.
We need FinalSay with the option to StopBrexit.

#StandUp2Brexit
#Lab18 https://t.co/nu0vEzAEii","['forthemany', 'reallabour', 'standup2brexit', 'lab18']"
3856938,1040703382670008320,45970216,negative,remain,2018-09-14T20:46:36.000Z,"@jeremycorbyn @UKLabour Brexit is a very bad decision 
for OurNHS and #ForTheMany.

You aren't #RealLabour if you don't listen to members and the unions.
We need FinalSay with the option to StopBrexit.

#StandUp2Brexit
#Lab18 https://t.co/nu0vEzAEii","['forthemany', 'reallabour', 'standup2brexit', 'lab18']"
4127701,1043250484881121280,45970216,negative,other,2018-09-21T21:27:52.000Z,"@bob_laur @tfoale @Politicalpolls_ @theresa_may The Poll Tax riots were ordinary people defending themselves against the Tory Government making things worse #ForTheMany 

Brexit is 10x more damaging &amp; will destroy our NHS.  
Listen to the unions calling for FinalSay.
#StandUp2Brexit","['forthemany', 'standup2brexit']"
4127700,1043250484881121280,45970216,negative,other,2018-09-21T21:27:52.000Z,"@bob_laur @tfoale @Politicalpolls_ @theresa_may The Poll Tax riots were ordinary people defending themselves against the Tory Government making things worse #ForTheMany 

Brexit is 10x more damaging &amp; will destroy our NHS.  
Listen to the unions calling for FinalSay.
#StandUp2Brexit","['forthemany', 'standup2brexit']"
3133721,1031503074962169856,45970216,negative,remain,2018-08-20T11:27:52.000Z,"@GeorgeMonbiot ""I find its position on Brexit profoundly disappointing""?
Labour's position on Brexit is unconscionable.

Brexit is a bad decision #ForTheMany at this point in history.

Brexit is Privilege protecting itself.

Brexit is Tory.

Labour should #StandUp2Brexit &amp; support #FinalSay https://t.co/4O38L9crLU","['forthemany', 'standup2brexit', 'finalsay']"
3133720,1031503074962169856,45970216,negative,remain,2018-08-20T11:27:52.000Z,"@GeorgeMonbiot ""I find its position on Brexit profoundly disappointing""?
Labour's position on Brexit is unconscionable.

Brexit is a bad decision #ForTheMany at this point in history.

Brexit is Privilege protecting itself.

Brexit is Tory.

Labour should #StandUp2Brexit &amp; support #FinalSay https://t.co/4O38L9crLU","['forthemany', 'standup2brexit', 'finalsay']"
4174177,1043591175050018816,45970216,negative,remain,2018-09-22T20:01:39.000Z,"@Jimskiv92 @Bishopsrise @krimisukrainian @jeremycorbyn Most of them thought they were making things better for our public services
Turns out they were misled by Spivs &amp; Toffs into making things worse #ForTheMany

But Brexit's not a done deal, we can still follow Labour's plan &amp; RemainReform, but only if we #StandUp2Brexit 
#FinalSay https://t.co/LwQL9L3f4h","['forthemany', 'standup2brexit', 'finalsay']"
4174178,1043591175050018816,45970216,negative,remain,2018-09-22T20:01:39.000Z,"@Jimskiv92 @Bishopsrise @krimisukrainian @jeremycorbyn Most of them thought they were making things better for our public services
Turns out they were misled by Spivs &amp; Toffs into making things worse #ForTheMany

But Brexit's not a done deal, we can still follow Labour's plan &amp; RemainReform, but only if we #StandUp2Brexit 
#FinalSay https://t.co/LwQL9L3f4h","['forthemany', 'standup2brexit', 'finalsay']"
3083964,1030838066070605824,45970216,neutral,remain,2018-08-18T15:25:21.000Z,"@wirralphil1 @UKLabour @jeremycorbyn We cannot #StopBrexit without Labour.
Nothing to be done.

Brexit is a bad decision #ForTheMany

Corbyn, &amp; Labour should all be paying attention to the great many Brexitconcerns 
#StandUp2Brexit #FinalSay
https://t.co/jyZsM4YeJv","['forthemany', 'standup2brexit', 'finalsay', 'stopbrexit']"
3083963,1030838066070605824,45970216,neutral,remain,2018-08-18T15:25:21.000Z,"@wirralphil1 @UKLabour @jeremycorbyn We cannot #StopBrexit without Labour.
Nothing to be done.

Brexit is a bad decision #ForTheMany

Corbyn, &amp; Labour should all be paying attention to the great many Brexitconcerns 
#StandUp2Brexit #FinalSay
https://t.co/jyZsM4YeJv","['forthemany', 'standup2brexit', 'finalsay', 'stopbrexit']"
3050539,1030370740519034880,1029273979561947136,negative,remain,2018-08-17T08:28:22.000Z,"If you live in the constituency of Stroud, contact your MP Dr #DavidDrew &amp; ask him to #StandUp2Brexit

83% of Doctors say #Brexit will be bad for the #NHS, so ask him why #Labour is backing the #Tories rather than our NHS.

#Gloucestershire #Stroud #StroudHour #politics https://t.co/oviVKIxJwV","['gloucestershire', 'tories', 'brexit', 'politics', 'nhs', 'labour', 'daviddrew', 'standup2brexit', 'stroud', 'stroudhour']"
3050540,1030370740519034880,1029273979561947136,negative,remain,2018-08-17T08:28:22.000Z,"If you live in the constituency of Stroud, contact your MP Dr #DavidDrew &amp; ask him to #StandUp2Brexit

83% of Doctors say #Brexit will be bad for the #NHS, so ask him why #Labour is backing the #Tories rather than our NHS.

#Gloucestershire #Stroud #StroudHour #politics https://t.co/oviVKIxJwV","['gloucestershire', 'tories', 'brexit', 'politics', 'nhs', 'labour', 'daviddrew', 'standup2brexit', 'stroud', 'stroudhour']"
