,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
129,129,129,3889508,1041252936192598016,3322754518,neutral,remain,2018-09-16T09:10:20.000Z,"@TheAndyMaturin @DCBMEP @bryan36329265 @SadiqKhan Absolutely 👍
#FBPE
#Brexit
#FinalSayForAll
#EUcitizensChampion
#PeoplesVote
#StopBrexit
#StopBrexitSaveDemocracy
#ExitfromBrexit
#VoteLeaveBrokeTheLaw
#VoteLeaveCriminals","['eucitizenschampion', 'voteleavebrokethelaw', 'stopbrexitsavedemocracy', 'peoplesvote', 'exitfrombrexit', 'finalsayforall', 'fbpe', 'voteleavecriminals', 'brexit', 'stopbrexit']"
130,130,130,3889509,1041252936192598016,3322754518,neutral,remain,2018-09-16T09:10:20.000Z,"@TheAndyMaturin @DCBMEP @bryan36329265 @SadiqKhan Absolutely 👍
#FBPE
#Brexit
#FinalSayForAll
#EUcitizensChampion
#PeoplesVote
#StopBrexit
#StopBrexitSaveDemocracy
#ExitfromBrexit
#VoteLeaveBrokeTheLaw
#VoteLeaveCriminals","['eucitizenschampion', 'voteleavebrokethelaw', 'stopbrexitsavedemocracy', 'peoplesvote', 'exitfrombrexit', 'finalsayforall', 'fbpe', 'voteleavecriminals', 'brexit', 'stopbrexit']"
131,131,131,3619017,1037633138992861184,3322754518,neutral,remain,2018-09-06T09:26:33.000Z,"@libdemfightbac Ain't that the truth 👍
#FBPE
#FinalSayForAll
#EUcitizensChampion
#VoteLeaveBrokeTheLaw
#VoteLeaveCriminals
#PeoplesVote
#Brexit
#StopBrexit
#StopBrexitSaveDemocracy https://t.co/YuFPozvAEa","['eucitizenschampion', 'voteleavebrokethelaw', 'stopbrexitsavedemocracy', 'peoplesvote', 'finalsayforall', 'fbpe', 'voteleavecriminals', 'brexit', 'stopbrexit']"
132,132,132,3619018,1037633138992861184,3322754518,neutral,remain,2018-09-06T09:26:33.000Z,"@libdemfightbac Ain't that the truth 👍
#FBPE
#FinalSayForAll
#EUcitizensChampion
#VoteLeaveBrokeTheLaw
#VoteLeaveCriminals
#PeoplesVote
#Brexit
#StopBrexit
#StopBrexitSaveDemocracy https://t.co/YuFPozvAEa","['eucitizenschampion', 'voteleavebrokethelaw', 'stopbrexitsavedemocracy', 'peoplesvote', 'finalsayforall', 'fbpe', 'voteleavecriminals', 'brexit', 'stopbrexit']"
133,133,133,3770792,1039816053013078016,3322754518,positive,remain,2018-09-12T10:00:40.000Z,"@gavinesler @libdemfightbac Don't forget that they take advice from Steve Bannon and their policies are Fascist.
#FBPE
#FinalSayForAll
#EUcitizensChampion
#VoteLeaveBrokeTheLaw
#VoteLeaveCriminals
#PeoplesVote
#Brexit
#StopBrexit
#StopBrexitSaveDemocracy https://t.co/KGrb5LWP3c","['eucitizenschampion', 'voteleavebrokethelaw', 'stopbrexitsavedemocracy', 'peoplesvote', 'finalsayforall', 'fbpe', 'voteleavecriminals', 'brexit', 'stopbrexit']"
134,134,134,3770791,1039816053013078016,3322754518,positive,remain,2018-09-12T10:00:40.000Z,"@gavinesler @libdemfightbac Don't forget that they take advice from Steve Bannon and their policies are Fascist.
#FBPE
#FinalSayForAll
#EUcitizensChampion
#VoteLeaveBrokeTheLaw
#VoteLeaveCriminals
#PeoplesVote
#Brexit
#StopBrexit
#StopBrexitSaveDemocracy https://t.co/KGrb5LWP3c","['eucitizenschampion', 'voteleavebrokethelaw', 'stopbrexitsavedemocracy', 'peoplesvote', 'finalsayforall', 'fbpe', 'voteleavecriminals', 'brexit', 'stopbrexit']"
135,135,135,4059998,1042855295171670016,25734491,negative,remain,2018-09-20T19:17:32.000Z,"@EmmanuelMacron doesn’t lie, but he knows full well who has/does!#Brexit #StopBrexitSaveDemocracy #EUnited
Brexit campaign leaders 'liars', in extraordinary attack https://t.co/CnACKd1T9X","['eunited', 'stopbrexitsavedemocracy']"
136,136,136,4059999,1042855295171670016,25734491,negative,remain,2018-09-20T19:17:32.000Z,"@EmmanuelMacron doesn’t lie, but he knows full well who has/does!#Brexit #StopBrexitSaveDemocracy #EUnited
Brexit campaign leaders 'liars', in extraordinary attack https://t.co/CnACKd1T9X","['eunited', 'stopbrexitsavedemocracy']"
137,137,137,4703829,1049071857469722624,25734491,negative,leave,2018-10-07T22:59:56.000Z,"Just remind me, what are we doing this for? Ahhh yes, because of all those people who actually believe the crap they were fed, and still do!
#StopBrexitSaveDemocracy 
#Brexit #EUnity https://t.co/59XeJtFa33","['eunity', 'stopbrexitsavedemocracy', 'brexit']"
138,138,138,4703830,1049071857469722624,25734491,negative,leave,2018-10-07T22:59:56.000Z,"Just remind me, what are we doing this for? Ahhh yes, because of all those people who actually believe the crap they were fed, and still do!
#StopBrexitSaveDemocracy 
#Brexit #EUnity https://t.co/59XeJtFa33","['eunity', 'stopbrexitsavedemocracy', 'brexit']"
139,139,139,843969,1006274959365296128,35472161,negative,other,2018-06-11T20:40:20.000Z,"The only sound democratic course would be to suspend #Brexit pending a full enquiry/investigation into illegal practices and Russian interference in the #EUref

#StopBrexitSaveDemocracy","['euref', 'stopbrexitsavedemocracy', 'brexit']"
140,140,140,843970,1006274959365296128,35472161,negative,other,2018-06-11T20:40:20.000Z,"The only sound democratic course would be to suspend #Brexit pending a full enquiry/investigation into illegal practices and Russian interference in the #EUref

#StopBrexitSaveDemocracy","['euref', 'stopbrexitsavedemocracy', 'brexit']"
141,141,141,3669353,1038449814973894656,2318979313,positive,remain,2018-09-08T15:31:44.000Z,"Politicians with 'nothing to say' should be shut out of the media
until they actually 'publish' a substantial plan.

It is way too late in the day for
more #brexit #bluster, #lie and #fakenews from these conmen.

#StopBrexit
#StopBrexitSaveBritain
#StopBrexitSaveDemocracy https://t.co/PoDXVD4xla","['fakenews', 'stopbrexitsavedemocracy', 'stopbrexitsavebritain', 'bluster', 'lie', 'brexit', 'stopbrexit']"
142,142,142,3669352,1038449814973894656,2318979313,positive,remain,2018-09-08T15:31:44.000Z,"Politicians with 'nothing to say' should be shut out of the media
until they actually 'publish' a substantial plan.

It is way too late in the day for
more #brexit #bluster, #lie and #fakenews from these conmen.

#StopBrexit
#StopBrexitSaveBritain
#StopBrexitSaveDemocracy https://t.co/PoDXVD4xla","['fakenews', 'stopbrexitsavedemocracy', 'stopbrexitsavebritain', 'bluster', 'lie', 'brexit', 'stopbrexit']"
143,143,143,3422259,1034975395966279680,319619581,negative,other,2018-08-30T01:25:37.000Z,"@MrHickmott Or even another Falklands War after Argentina lodge complaints to the WTO about the sovereignty of those islands and their trading arrangements. 🤔

#Falklands #FalklandIslands
#StopBrexitSaveDemocracy
#Brexit #StopBrexit #FBPE #FinalSay #FinalSayForAll #PeoplesVote #OFOC #FFS","['falklands', 'stopbrexitsavedemocracy', 'peoplesvote', 'ffs', 'finalsay', 'finalsayforall', 'ofoc', 'falklandislands', 'fbpe', 'brexit', 'stopbrexit']"
144,144,144,3422260,1034975395966279680,319619581,negative,other,2018-08-30T01:25:37.000Z,"@MrHickmott Or even another Falklands War after Argentina lodge complaints to the WTO about the sovereignty of those islands and their trading arrangements. 🤔

#Falklands #FalklandIslands
#StopBrexitSaveDemocracy
#Brexit #StopBrexit #FBPE #FinalSay #FinalSayForAll #PeoplesVote #OFOC #FFS","['falklands', 'stopbrexitsavedemocracy', 'peoplesvote', 'ffs', 'finalsay', 'finalsayforall', 'ofoc', 'falklandislands', 'fbpe', 'brexit', 'stopbrexit']"
145,145,145,1987746,1018185963951083520,48692165,negative,other,2018-07-14T17:30:25.000Z,"@RichardBurgon Jeremy Corbyn hasn't gt the balls to speak out against Brexit. He will never be PM because Tories, the Daily Mail and the bonkers right hate him, and he has alienated those of us who are fighting for the right to remain in EU.
#FBPE
#StopBrexitSaveDemocracy 
#PeoplesVote 
#ABTV","['fbpe', 'abtv', 'stopbrexitsavedemocracy', 'peoplesvote']"
146,146,146,1987747,1018185963951083520,48692165,negative,other,2018-07-14T17:30:25.000Z,"@RichardBurgon Jeremy Corbyn hasn't gt the balls to speak out against Brexit. He will never be PM because Tories, the Daily Mail and the bonkers right hate him, and he has alienated those of us who are fighting for the right to remain in EU.
#FBPE
#StopBrexitSaveDemocracy 
#PeoplesVote 
#ABTV","['fbpe', 'abtv', 'stopbrexitsavedemocracy', 'peoplesvote']"
147,147,147,2457953,1022547145977733120,2606844808,negative,other,2018-07-26T18:20:12.000Z,"@WeNeedEU Exactly &amp; after 8 yrs of #austerity, this very ‘threat’ must be emotionally damaging to people up &amp; down the country. Brexit is not only wrong, the UK Govt is playing cruel #mindgames with the populace. This is NOT NORMAL #FBPE #StopBrexitSaveDemocracy","['fbpe', 'austerity', 'stopbrexitsavedemocracy', 'mindgames']"
148,148,148,2457954,1022547145977733120,2606844808,negative,other,2018-07-26T18:20:12.000Z,"@WeNeedEU Exactly &amp; after 8 yrs of #austerity, this very ‘threat’ must be emotionally damaging to people up &amp; down the country. Brexit is not only wrong, the UK Govt is playing cruel #mindgames with the populace. This is NOT NORMAL #FBPE #StopBrexitSaveDemocracy","['fbpe', 'austerity', 'stopbrexitsavedemocracy', 'mindgames']"
149,149,149,4565423,1047220687172227072,125145899,neutral,remain,2018-10-02T20:24:02.000Z,"Tell the Johnsons, père et fils,  that Ireland is not the tail that wags the Brexit dog. It's the DUP (And what a tiny tail it is, but don't tell the Conservatives). #StopBrexitSaveDemocracy #FBPE #PeoplesVote #ConservativeConference2018 https://t.co/MDaUFIseuG","['fbpe', 'conservativeconference2018', 'stopbrexitsavedemocracy', 'peoplesvote']"
150,150,150,4565424,1047220687172227072,125145899,neutral,remain,2018-10-02T20:24:02.000Z,"Tell the Johnsons, père et fils,  that Ireland is not the tail that wags the Brexit dog. It's the DUP (And what a tiny tail it is, but don't tell the Conservatives). #StopBrexitSaveDemocracy #FBPE #PeoplesVote #ConservativeConference2018 https://t.co/MDaUFIseuG","['fbpe', 'conservativeconference2018', 'stopbrexitsavedemocracy', 'peoplesvote']"
151,151,151,2046590,1018831006240067584,851846918842056704,positive,leave,2018-07-16T12:13:35.000Z,"#Brexit is a process requiring the application of the #EU rules.

1. The single market is indivisible
2. I don't see how the cherry-picking of a common market for goods could fit there...

Any help? #FBPE #StopBrexitSaveDemocracy https://t.co/74BmWPfjB1","['fbpe', 'eu', 'stopbrexitsavedemocracy', 'brexit']"
152,152,152,2046589,1018831006240067584,851846918842056704,positive,leave,2018-07-16T12:13:35.000Z,"#Brexit is a process requiring the application of the #EU rules.

1. The single market is indivisible
2. I don't see how the cherry-picking of a common market for goods could fit there...

Any help? #FBPE #StopBrexitSaveDemocracy https://t.co/74BmWPfjB1","['fbpe', 'eu', 'stopbrexitsavedemocracy', 'brexit']"
153,153,153,4070882,1042935346101665792,981363286414372864,positive,remain,2018-09-21T00:35:37.000Z,"@Anna_Soubry @S_Hammond @CityAM Agreed EEA is the least painful and damaging of #Brexit options, but still costs and we lose the best deal we now have &amp; really become rule takers. Lead, (like we have done till 2016), not leave! #StopBrexitSaveDemocracy as it's a r/w coup attempt. #Remain is best. #FBPE","['fbpe', 'remain', 'stopbrexitsavedemocracy', 'brexit']"
154,154,154,2419306,1022234915390345216,69558002,positive,other,2018-07-25T21:39:30.000Z,"@ann1erich @GuitarMoog Do not let them win by allowing them to get you this down. Thousands if not millions of good ppl fighting 4 #Remain resisting #Brexit crimes. We will #StopBrexitSaveDemocracy Sendung virtual hugs, #FBPE is strong.","['fbpe', 'remain', 'stopbrexitsavedemocracy', 'brexit']"
155,155,155,2419305,1022234915390345216,69558002,positive,other,2018-07-25T21:39:30.000Z,"@ann1erich @GuitarMoog Do not let them win by allowing them to get you this down. Thousands if not millions of good ppl fighting 4 #Remain resisting #Brexit crimes. We will #StopBrexitSaveDemocracy Sendung virtual hugs, #FBPE is strong.","['fbpe', 'remain', 'stopbrexitsavedemocracy', 'brexit']"
156,156,156,4070881,1042935346101665792,981363286414372864,positive,remain,2018-09-21T00:35:37.000Z,"@Anna_Soubry @S_Hammond @CityAM Agreed EEA is the least painful and damaging of #Brexit options, but still costs and we lose the best deal we now have &amp; really become rule takers. Lead, (like we have done till 2016), not leave! #StopBrexitSaveDemocracy as it's a r/w coup attempt. #Remain is best. #FBPE","['fbpe', 'remain', 'stopbrexitsavedemocracy', 'brexit']"
157,157,157,2018923,1018525314740301824,1011541550063587200,positive,remain,2018-07-15T15:58:52.000Z,@UK_Resurgence @robertcourts @OllyRobbins A ‘principled MP’ I do hope you’re right. His constituents voted to #Remain so I hope he will be principled and work hard to stop ANY sort of #Brexit - or I suspect he won’t be an MP for very much longer.... #StopBrexitSaveDemocracy #FBPE 🇬🇧💙🇪🇺,"['fbpe', 'remain', 'stopbrexitsavedemocracy', 'brexit']"
158,158,158,2018922,1018525314740301824,1011541550063587200,positive,remain,2018-07-15T15:58:52.000Z,@UK_Resurgence @robertcourts @OllyRobbins A ‘principled MP’ I do hope you’re right. His constituents voted to #Remain so I hope he will be principled and work hard to stop ANY sort of #Brexit - or I suspect he won’t be an MP for very much longer.... #StopBrexitSaveDemocracy #FBPE 🇬🇧💙🇪🇺,"['fbpe', 'remain', 'stopbrexitsavedemocracy', 'brexit']"
159,159,159,2991833,1029405370832302080,2592651298,neutral,other,2018-08-14T16:32:20.000Z,"British expats in EU launch Brexit legal challenge
Keep up the pressure to #StopBrexitSaveDemocracy
#FBPE
#StandUp2Brexit
https://t.co/AUBrL9SZrt","['fbpe', 'standup2brexit', 'stopbrexitsavedemocracy']"
160,160,160,2991832,1029405370832302080,2592651298,neutral,other,2018-08-14T16:32:20.000Z,"British expats in EU launch Brexit legal challenge
Keep up the pressure to #StopBrexitSaveDemocracy
#FBPE
#StandUp2Brexit
https://t.co/AUBrL9SZrt","['fbpe', 'standup2brexit', 'stopbrexitsavedemocracy']"
161,161,161,2949649,1028726739483193344,390382010,negative,remain,2018-08-12T19:35:42.000Z,"@CharlotDearling @matthud59 @Alder2501 @JH_NE2 @guyverhofstadt @mediawhizz You absolutely hit the nail on the head Louise, Eu has not been just about money but bringing people together after WW2 building bridges not walls. Brexit was/is/will be(if it happens) about xenophobia racism stupidity and profit. #FBPE #StopBrexitSaveDemocracy","['fbpe', 'stopbrexitsavedemocracy']"
162,162,162,4521753,1046791997066022912,968804867807596544,negative,remain,2018-10-01T16:00:35.000Z,"@faisalislam Didn't know The Brexit Betrayal was the stop/terminal of a bus line.
The Brexit Betrayal Bus could be easily used by our #FBPE community as well, as Brexit does betray the UK and its citizens. 
And Leave DOES mean Leave everything we built up in 40 years
#StopBrexitSaveDemocracy","['fbpe', 'stopbrexitsavedemocracy']"
163,163,163,2558595,1023691888946302976,826362869130330112,neutral,remain,2018-07-29T22:09:00.000Z,Could Brexit in part be all about sugar? #FBPE #StopBrexitSaveDemocracy  https://t.co/JmjkSPRlah,"['fbpe', 'stopbrexitsavedemocracy']"
164,164,164,4540791,1047030607665143808,1045209156452601728,neutral,other,2018-10-02T07:48:44.000Z,"We could have a strong opposition and yet on this vital question we have THIS. Party leaders in bed on Brexit. Remainers denied a voice by the party system.
#FBPE 
#StopBrexitSaveDemocracy https://t.co/zXru0cAFPd","['fbpe', 'stopbrexitsavedemocracy']"
165,165,165,4521752,1046791997066022912,968804867807596544,negative,remain,2018-10-01T16:00:35.000Z,"@faisalislam Didn't know The Brexit Betrayal was the stop/terminal of a bus line.
The Brexit Betrayal Bus could be easily used by our #FBPE community as well, as Brexit does betray the UK and its citizens. 
And Leave DOES mean Leave everything we built up in 40 years
#StopBrexitSaveDemocracy","['fbpe', 'stopbrexitsavedemocracy']"
166,166,166,4540790,1047030607665143808,1045209156452601728,neutral,other,2018-10-02T07:48:44.000Z,"We could have a strong opposition and yet on this vital question we have THIS. Party leaders in bed on Brexit. Remainers denied a voice by the party system.
#FBPE 
#StopBrexitSaveDemocracy https://t.co/zXru0cAFPd","['fbpe', 'stopbrexitsavedemocracy']"
167,167,167,2949650,1028726739483193344,390382010,negative,remain,2018-08-12T19:35:42.000Z,"@CharlotDearling @matthud59 @Alder2501 @JH_NE2 @guyverhofstadt @mediawhizz You absolutely hit the nail on the head Louise, Eu has not been just about money but bringing people together after WW2 building bridges not walls. Brexit was/is/will be(if it happens) about xenophobia racism stupidity and profit. #FBPE #StopBrexitSaveDemocracy","['fbpe', 'stopbrexitsavedemocracy']"
168,168,168,2558596,1023691888946302976,826362869130330112,neutral,remain,2018-07-29T22:09:00.000Z,Could Brexit in part be all about sugar? #FBPE #StopBrexitSaveDemocracy  https://t.co/JmjkSPRlah,"['fbpe', 'stopbrexitsavedemocracy']"
169,169,169,3403920,1034756017240793088,769133605469691904,negative,other,2018-08-29T10:53:54.000Z,@CloseLundy @MichaelLCrick Rioting due to food shortages will be used to set up an authoritarian state - the #brexit endgame all along #StopBrexitSaveDemocracy #FBPE,"['fbpe', 'stopbrexitsavedemocracy', 'brexit']"
170,170,170,1983183,1018101196882694144,769133605469691904,neutral,other,2018-07-14T11:53:35.000Z,"Fascism when it arrives in the UK is called #brexit. 
#StopBrexitSaveDemocracy #fbpe https://t.co/HZmpzfjw1f","['fbpe', 'stopbrexitsavedemocracy', 'brexit']"
171,171,171,1983184,1018101196882694144,769133605469691904,neutral,other,2018-07-14T11:53:35.000Z,"Fascism when it arrives in the UK is called #brexit. 
#StopBrexitSaveDemocracy #fbpe https://t.co/HZmpzfjw1f","['fbpe', 'stopbrexitsavedemocracy', 'brexit']"
172,172,172,2366012,1021780682945769472,2592651298,positive,other,2018-07-24T15:34:33.000Z,"@petertimmins3 Fabulous news if you are based in Germany, and if the ERG don't succeed in railroading the hapless parliament into a no deal #Brexit. Please France will you offer us the same opportunity? Still best of all let's #StopBrexitSaveDemocracy #fbpe","['fbpe', 'stopbrexitsavedemocracy', 'brexit']"
173,173,173,2366011,1021780682945769472,2592651298,positive,other,2018-07-24T15:34:33.000Z,"@petertimmins3 Fabulous news if you are based in Germany, and if the ERG don't succeed in railroading the hapless parliament into a no deal #Brexit. Please France will you offer us the same opportunity? Still best of all let's #StopBrexitSaveDemocracy #fbpe","['fbpe', 'stopbrexitsavedemocracy', 'brexit']"
174,174,174,3403919,1034756017240793088,769133605469691904,negative,other,2018-08-29T10:53:54.000Z,@CloseLundy @MichaelLCrick Rioting due to food shortages will be used to set up an authoritarian state - the #brexit endgame all along #StopBrexitSaveDemocracy #FBPE,"['fbpe', 'stopbrexitsavedemocracy', 'brexit']"
175,175,175,4631310,1047914211240763392,69558002,negative,other,2018-10-04T18:19:51.000Z,"@JunckerEU @trevdick Please, look at interference with UK referendum &amp; criminal overspend! It makes #Brexit a crime. Can an EU giverment &amp; EU officials ignore a serious breach of law? #StopBrexitSaveDemocracy #FBPE @carolecadwalla @J_amesp @DamianCollins investigations link to #TrumpRussiaCollusion","['fbpe', 'stopbrexitsavedemocracy', 'brexit', 'trumprussiacollusion']"
176,176,176,4631309,1047914211240763392,69558002,negative,other,2018-10-04T18:19:51.000Z,"@JunckerEU @trevdick Please, look at interference with UK referendum &amp; criminal overspend! It makes #Brexit a crime. Can an EU giverment &amp; EU officials ignore a serious breach of law? #StopBrexitSaveDemocracy #FBPE @carolecadwalla @J_amesp @DamianCollins investigations link to #TrumpRussiaCollusion","['fbpe', 'stopbrexitsavedemocracy', 'brexit', 'trumprussiacollusion']"
177,177,177,2965839,1028997179707453440,41482051,negative,remain,2018-08-13T13:30:20.000Z,Petition: If there is no agreement to leave the EU then brexit must be stopped https://t.co/0NlCxVki0J #StopBrexitSaveDemocracy #PeoplesVote #FBPE,"['fbpe', 'stopbrexitsavedemocracy', 'peoplesvote']"
178,178,178,2965840,1028997179707453440,41482051,negative,remain,2018-08-13T13:30:20.000Z,Petition: If there is no agreement to leave the EU then brexit must be stopped https://t.co/0NlCxVki0J #StopBrexitSaveDemocracy #PeoplesVote #FBPE,"['fbpe', 'stopbrexitsavedemocracy', 'peoplesvote']"
179,179,179,3939950,1041710918655197184,701057298727358464,neutral,remain,2018-09-17T15:30:11.000Z,"Major decisions on the future of Brexit belong to the young, not those who will not be here to count the cost. #OFOC #PeoplesVote #FBPE #StopBrexitSaveDemocracy https://t.co/gtseGUEemH","['fbpe', 'stopbrexitsavedemocracy', 'peoplesvote', 'ofoc']"
180,180,180,3939949,1041710918655197184,701057298727358464,neutral,remain,2018-09-17T15:30:11.000Z,"Major decisions on the future of Brexit belong to the young, not those who will not be here to count the cost. #OFOC #PeoplesVote #FBPE #StopBrexitSaveDemocracy https://t.co/gtseGUEemH","['fbpe', 'stopbrexitsavedemocracy', 'peoplesvote', 'ofoc']"
181,181,181,2609637,1024184997006196736,826362869130330112,neutral,remain,2018-07-31T06:48:26.000Z,Exactly this. Why not @facebook ? Got something to hide? Tell Facebook users who targeted them in the Brexit referendum. Show them who had their data and how they got it. #FBPE #StopBrexitSaveDemocracy #StopBrexit https://t.co/uBRSqwHAlB,"['fbpe', 'stopbrexitsavedemocracy', 'stopbrexit']"
182,182,182,2008990,1018436372753940480,3322754518,negative,remain,2018-07-15T10:05:27.000Z,"@brexit_sham Who photoshopped all those teeth into the toothless treason weasel's mouth?
#FBPE
 #StopBrexit
#StopBrexitSaveDemocracy https://t.co/F7bcFlvjFf","['fbpe', 'stopbrexitsavedemocracy', 'stopbrexit']"
183,183,183,2609636,1024184997006196736,826362869130330112,neutral,remain,2018-07-31T06:48:26.000Z,Exactly this. Why not @facebook ? Got something to hide? Tell Facebook users who targeted them in the Brexit referendum. Show them who had their data and how they got it. #FBPE #StopBrexitSaveDemocracy #StopBrexit https://t.co/uBRSqwHAlB,"['fbpe', 'stopbrexitsavedemocracy', 'stopbrexit']"
184,184,184,2008991,1018436372753940480,3322754518,negative,remain,2018-07-15T10:05:27.000Z,"@brexit_sham Who photoshopped all those teeth into the toothless treason weasel's mouth?
#FBPE
 #StopBrexit
#StopBrexitSaveDemocracy https://t.co/F7bcFlvjFf","['fbpe', 'stopbrexitsavedemocracy', 'stopbrexit']"
185,185,185,4866514,1051077760695844864,968804867807596544,positive,other,2018-10-13T11:50:40.000Z,"The #FBPE community might help me to get back on my feet and to keep me fighting #Brexit. Any small donations would be highly appreciated. Please DM for account details.
#StopBrexitSaveDemocracy #StopBrexitSaveBritain","['fbpe', 'stopbrexitsavedemocracy', 'stopbrexitsavebritain', 'brexit']"
186,186,186,4866513,1051077760695844864,968804867807596544,positive,other,2018-10-13T11:50:40.000Z,"The #FBPE community might help me to get back on my feet and to keep me fighting #Brexit. Any small donations would be highly appreciated. Please DM for account details.
#StopBrexitSaveDemocracy #StopBrexitSaveBritain","['fbpe', 'stopbrexitsavedemocracy', 'stopbrexitsavebritain', 'brexit']"
187,187,187,4825802,1050633378616074240,784585130,positive,other,2018-10-12T06:24:51.000Z,What about the impact of Brexit @jeremycorbyn. #StopBrexitSaveourkids #StopBrexitSaveDemocracy #FBPE . Wot no comment? The impact is greater https://t.co/01eXhtFpKI,"['fbpe', 'stopbrexitsaveourkids', 'stopbrexitsavedemocracy']"
188,188,188,4825803,1050633378616074240,784585130,positive,other,2018-10-12T06:24:51.000Z,What about the impact of Brexit @jeremycorbyn. #StopBrexitSaveourkids #StopBrexitSaveDemocracy #FBPE . Wot no comment? The impact is greater https://t.co/01eXhtFpKI,"['fbpe', 'stopbrexitsaveourkids', 'stopbrexitsavedemocracy']"
189,189,189,4511851,1046720922395258880,161105046,positive,remain,2018-10-01T11:18:09.000Z,"""Mr Tusk says it won't work. But that's what people said about the light bulb in 1878."" - Chancellor @PhilipHammondUK, 1st October 2018.

Erm... except #Brexit is more like suggesting regression to candlelight.

#ToryConference18 #StopBrexitSaveDemocracy #FBPE","['fbpe', 'toryconference18', 'stopbrexitsavedemocracy', 'brexit']"
190,190,190,4511852,1046720922395258880,161105046,positive,remain,2018-10-01T11:18:09.000Z,"""Mr Tusk says it won't work. But that's what people said about the light bulb in 1878."" - Chancellor @PhilipHammondUK, 1st October 2018.

Erm... except #Brexit is more like suggesting regression to candlelight.

#ToryConference18 #StopBrexitSaveDemocracy #FBPE","['fbpe', 'toryconference18', 'stopbrexitsavedemocracy', 'brexit']"
191,191,191,4306552,1044690862897270784,52207152,neutral,remain,2018-09-25T20:51:25.000Z,"#OptionToRemain #FinalSay #StopBrexitSaveDemocracy

Labour delegates back Keir Starmer push for public vote on Brexit https://t.co/1xynY01Xb6","['finalsay', 'optiontoremain', 'stopbrexitsavedemocracy']"
192,192,192,4306551,1044690862897270784,52207152,neutral,remain,2018-09-25T20:51:25.000Z,"#OptionToRemain #FinalSay #StopBrexitSaveDemocracy

Labour delegates back Keir Starmer push for public vote on Brexit https://t.co/1xynY01Xb6","['finalsay', 'optiontoremain', 'stopbrexitsavedemocracy']"
193,193,193,4210354,1043897082933915648,52207152,positive,remain,2018-09-23T16:17:13.000Z,"#StopBrexit #FinalSay #OptionToRemain #StopBrexitSaveDemocracy #OptionToRemain

Thousands of People's Vote marchers shut down Liverpool city centre in show of anti-Brexit feeling https://t.co/evr5tnafUT","['finalsay', 'optiontoremain', 'stopbrexitsavedemocracy', 'stopbrexit']"
194,194,194,4210355,1043897082933915648,52207152,positive,remain,2018-09-23T16:17:13.000Z,"#StopBrexit #FinalSay #OptionToRemain #StopBrexitSaveDemocracy #OptionToRemain

Thousands of People's Vote marchers shut down Liverpool city centre in show of anti-Brexit feeling https://t.co/evr5tnafUT","['finalsay', 'optiontoremain', 'stopbrexitsavedemocracy', 'stopbrexit']"
195,195,195,4622898,1047837755437404160,19838691,negative,remain,2018-10-04T13:16:03.000Z,"@Jeremy_Hunt you seem to have forgotten to mention #Brexit in regards to Russian interference to our democracy.

#StopBrexitSaveDemocracy #peoplesvote #finalsay #russia","['finalsay', 'peoplesvote', 'stopbrexitsavedemocracy', 'russia', 'brexit']"
196,196,196,4622899,1047837755437404160,19838691,negative,remain,2018-10-04T13:16:03.000Z,"@Jeremy_Hunt you seem to have forgotten to mention #Brexit in regards to Russian interference to our democracy.

#StopBrexitSaveDemocracy #peoplesvote #finalsay #russia","['finalsay', 'peoplesvote', 'stopbrexitsavedemocracy', 'russia', 'brexit']"
197,197,197,2817730,1026759690636681216,769133605469691904,neutral,remain,2018-08-07T09:19:21.000Z,#brexit is a #tory coup. The #Thatcher years will be back with a vengeance if the #peoplesvote can't #StopBrexitSaveDemocracy. #finalsay https://t.co/ifRcSJKhVl,"['finalsay', 'peoplesvote', 'tory', 'stopbrexitsavedemocracy', 'brexit', 'thatcher']"
198,198,198,2817729,1026759690636681216,769133605469691904,neutral,remain,2018-08-07T09:19:21.000Z,#brexit is a #tory coup. The #Thatcher years will be back with a vengeance if the #peoplesvote can't #StopBrexitSaveDemocracy. #finalsay https://t.co/ifRcSJKhVl,"['finalsay', 'peoplesvote', 'tory', 'stopbrexitsavedemocracy', 'brexit', 'thatcher']"
199,199,199,3971187,1042038448079740928,876381417621639040,negative,remain,2018-09-18T13:11:40.000Z,"How close to home does this have to get before the blinkered will admit Brexit WILL negatively affect them, their families, their friends, their jobs, their standard of living etc etc 🤬

#PeoplesVote
#FinalSay
#StopBrexitSaveDemocracy
🇬🇧❤️🇪🇺🕊️
https://t.co/sSCDATIqdm","['finalsay', 'stopbrexitsavedemocracy', 'peoplesvote']"
